Product_id,Review_count,Average_sentiment
250,10,0.0
251,10,0.0
252,10,0.0
253,10,0.0
254,10,0.0
255,10,0.0
256,10,0.0
257,10,0.0
258,10,0.0
259,10,0.0
260,10,0.0
261,10,0.0
262,10,0.0
264,10,0.0
265,10,0.0
266,10,0.0
268,10,0.0
269,10,0.0
270,10,0.0
271,10,0.0
272,10,0.0
273,10,0.0
274,10,0.0
275,10,0.0
277,10,0.0
278,10,0.0
280,10,0.0
281,10,0.0
282,10,0.0
283,10,0.0
284,10,0.0
285,10,0.0
286,10,0.0
287,10,0.0
288,10,0.0
289,10,0.0
292,10,0.0
293,10,0.0
295,10,0.0
296,10,0.0
299,10,0.0
300,10,0.0
301,10,0.0
302,10,0.0
303,10,0.0
304,10,0.0
305,10,0.0
306,10,0.0
307,10,0.0
308,10,0.0
309,10,0.0
310,10,0.0
311,10,0.0
312,10,0.0
314,10,0.0
315,10,0.0
316,10,0.0
317,10,0.0
318,10,0.0
319,10,0.0
320,10,0.0
321,10,0.0
322,10,0.0
323,10,0.0
324,10,0.0
325,10,0.0
329,10,0.0
331,10,0.0
333,10,0.0
334,10,0.0
335,10,0.0
336,10,0.0
337,10,0.0
338,10,0.0
339,10,0.0
340,10,0.0
341,10,0.0
342,10,0.0
344,10,0.0
345,10,0.0
346,10,0.0
348,10,0.0
349,10,0.0
351,10,0.0
352,10,0.0
353,10,0.0
355,10,0.0
356,10,0.0
357,10,0.0
358,10,0.0
360,10,0.0
361,10,0.0
364,10,0.0
366,10,0.0
367,10,0.0
368,10,0.0
369,10,0.0
370,10,0.0
372,10,0.0
373,10,0.0
374,10,0.0
375,10,0.0
377,10,0.0
378,10,0.0
380,10,0.0
382,10,0.0
384,10,0.0
385,10,0.0
386,10,0.0
387,10,0.0
388,10,0.0
389,10,0.0
392,10,0.0
393,10,0.0
394,10,0.0
396,10,0.0
397,10,0.0
398,10,0.0
399,10,0.0
401,10,0.0
402,10,0.0
404,10,0.0
405,10,0.0
406,10,0.0
407,10,0.0
409,10,0.0
411,10,0.0
413,10,0.0
414,10,0.0
415,10,0.0
417,10,0.0
419,10,0.0
420,10,0.0
421,10,0.0
422,10,0.0
423,10,0.0
424,10,0.0
425,10,0.0
427,10,0.0
428,10,0.0
429,10,0.0
430,10,0.0
431,10,0.0
433,10,0.0
434,10,0.0
435,10,0.0
436,10,0.0
437,10,0.0
438,10,0.0
440,10,0.0
442,10,0.0
443,10,0.0
444,10,0.0
445,10,0.0
446,10,0.0
448,10,0.0
449,10,0.0
450,10,0.0
452,10,0.0
453,10,0.0
454,10,0.0
456,10,0.0
457,10,0.0
458,10,0.0
459,10,0.0
460,10,0.0
461,10,0.0
462,10,0.0
463,10,0.0
464,10,0.0
465,10,0.0
466,10,0.0
467,10,0.0
469,10,0.0
470,10,0.0
472,10,0.0
473,10,0.0
474,10,0.0
475,10,0.0
476,10,0.0
477,10,0.0
478,10,0.0
479,10,0.0
480,10,0.0
482,10,0.0
483,10,0.0
484,10,0.0
486,10,0.0
487,10,0.0
488,10,0.0
489,10,0.0
490,10,0.0
491,10,0.0
492,10,0.0
493,10,0.0
495,10,0.0
496,10,0.0
499,10,0.0
500,10,0.0
501,10,0.0
503,10,0.0
505,10,0.0
507,10,0.0
510,10,0.0
511,10,0.0
513,10,0.0
514,10,0.0
515,10,0.0
517,10,0.0
518,10,0.0
520,10,0.0
522,10,0.0
523,10,0.0
525,10,0.0
526,10,0.0
527,10,0.0
528,10,0.0
529,10,0.0
530,10,0.0
531,10,0.0
532,10,0.0
533,10,0.0
535,10,0.0
536,10,0.0
537,10,0.0
538,10,0.0
541,10,0.0
542,10,0.0
544,10,0.0
545,10,0.0
547,10,0.0
548,10,0.0
549,10,0.0
550,10,0.0
551,10,0.0
552,10,0.0
554,10,0.0
555,10,0.0
557,10,0.0
558,10,0.0
559,10,0.0
561,10,0.0
562,10,0.0
563,10,0.0
564,10,0.0
566,10,0.0
567,10,0.0
568,10,0.0
569,10,0.0
570,10,0.0
571,10,0.0
572,10,0.0
573,10,0.0
574,10,0.0
575,10,0.0
576,10,0.0
578,10,0.0
579,10,0.0
580,10,0.0
581,10,0.0
582,10,0.0
584,10,0.0
586,10,0.0
587,10,0.0
588,10,0.0
589,10,0.0
590,10,0.0
591,10,0.0
592,10,0.0
594,10,0.0
595,10,0.0
596,10,0.0
597,10,0.0
599,10,0.0
601,10,0.0
603,10,0.0
604,10,0.0
605,10,0.0
606,10,0.0
607,10,0.0
611,10,0.0
614,10,0.0
615,10,0.0
616,10,0.0
617,10,0.0
618,10,0.0
619,10,0.0
621,10,0.0
622,10,0.0
623,10,0.0
624,10,0.0
625,10,0.0
628,10,0.0
629,10,0.0
630,10,0.0
631,10,0.0
632,10,0.0
633,10,0.0
635,10,0.0
636,10,0.0
637,10,0.0
638,10,0.0
639,10,0.0
640,10,0.0
641,10,0.0
643,10,0.0
645,10,0.0
646,10,0.0
648,10,0.0
649,10,0.0
651,10,0.0
652,10,0.0
653,10,0.0
654,10,0.0
655,10,0.0
656,10,0.0
657,10,0.0
658,10,0.0
659,10,0.0
660,10,0.0
661,10,0.0
662,10,0.0
663,10,0.0
665,10,0.0
666,10,0.0
669,10,0.0
671,10,0.0
672,10,0.0
673,10,0.0
674,10,0.0
676,10,0.0
678,10,0.0
680,10,0.0
681,10,0.0
682,10,0.0
683,10,0.0
684,10,0.0
685,10,0.0
686,10,0.0
688,10,0.0
689,10,0.0
690,10,0.0
691,10,0.0
692,10,0.0
693,10,0.0
697,10,0.0
698,10,0.0
699,10,0.0
700,10,0.0
701,10,0.0
702,10,0.0
703,10,0.0
706,10,0.0
708,10,0.0
709,10,0.0
710,10,0.0
711,10,0.0
713,10,0.0
714,10,0.0
715,10,0.0
716,10,0.0
720,10,0.0
725,10,0.0
726,10,0.0
727,10,0.0
731,10,0.0
732,10,0.0
733,10,0.0
734,10,0.0
735,10,0.0
736,10,0.0
737,10,0.0
739,10,0.0
740,10,0.0
741,10,0.0
742,10,0.0
743,10,0.0
744,10,0.0
746,10,0.0
748,10,0.0
750,10,0.0
751,10,0.0
752,10,0.0
755,10,0.0
757,10,0.0
758,10,0.0
759,10,0.0
761,10,0.0
762,10,0.0
763,10,0.0
765,10,0.0
766,10,0.0
768,10,0.0
772,10,0.0
773,10,0.0
774,10,0.0
776,10,0.0
777,10,0.0
778,10,0.0
780,10,0.0
783,10,0.0
784,10,0.0
785,10,0.0
786,10,0.0
789,10,0.0
791,10,0.0
798,10,0.0
799,10,0.0
800,10,0.0
801,10,0.0
803,10,0.0
805,10,0.0
811,10,0.0
813,10,0.0
814,10,0.0
817,10,0.0
819,10,0.0
820,10,0.0
821,10,0.0
822,10,0.0
824,10,0.0
825,10,0.0
828,10,0.0
831,10,0.0
836,10,0.0
838,10,0.0
839,10,0.0
841,10,0.0
847,10,0.0
851,10,0.0
855,10,0.0
857,10,0.0
858,10,0.0
859,10,0.0
860,10,0.0
861,10,0.0
862,10,0.0
863,10,0.0
864,10,0.0
867,10,0.0
868,10,0.0
869,10,0.0
871,10,0.0
872,10,0.0
873,10,0.0
874,10,0.0
875,10,0.0
876,10,0.0
877,10,0.0
879,10,0.0
880,10,0.0
881,10,0.0
882,10,0.0
883,10,0.0
884,10,0.0
885,10,0.0
886,10,0.0
887,10,0.0
889,10,0.0
891,10,0.0
892,10,0.0
893,10,0.0
894,10,0.0
902,10,0.0
903,10,0.0
904,10,0.0
905,10,0.0
906,10,0.0
908,10,0.0
910,10,0.0
911,10,0.0
915,10,0.0
916,10,0.0
917,10,0.0
918,10,0.0
920,10,0.0
921,10,0.0
922,10,0.0
923,10,0.0
924,10,0.0
925,10,0.0
927,10,0.0
928,10,0.0
929,10,0.0
931,10,0.0
933,10,0.0
935,10,0.0
937,10,0.0
941,10,0.0
942,10,0.0
943,10,0.0
945,10,0.0
947,10,0.0
948,10,0.0
949,10,0.0
951,10,0.0
952,10,0.0
953,10,0.0
954,10,0.0
957,10,0.0
960,10,0.0
963,10,0.0
964,10,0.0
967,10,0.0
968,10,0.0
970,10,0.0
971,10,0.0
972,10,0.0
973,10,0.0
974,10,0.0
976,10,0.0
979,10,0.0
981,10,0.0
982,10,0.0
983,10,0.0
984,10,0.0
985,10,0.0
986,10,0.0
987,10,0.0
989,10,0.0
990,10,0.0
992,10,0.0
996,10,0.0
997,10,0.0
998,10,0.0
999,10,0.0
1000,10,0.0
1003,10,0.0
1005,10,0.0
1006,10,0.0
1007,10,0.0
1008,10,0.0
1009,10,0.0
1010,10,0.0
1011,10,0.0
1012,10,0.0
1013,10,0.0
1015,10,0.0
1018,10,0.0
1020,10,0.0
1021,10,0.0
1022,10,0.0
1023,10,0.0
1024,10,0.0
1025,10,0.0
1028,10,0.0
1032,10,0.0
1035,10,0.0
1037,10,0.0
1040,10,0.0
1047,10,0.0
1048,10,0.0
1049,10,0.0
1050,10,0.0
1051,10,0.0
1052,10,0.0
1057,10,0.0
1058,10,0.0
1060,10,0.0
1062,10,0.0
1069,10,0.0
1071,10,0.0
1073,10,0.0
1074,10,0.0
1075,10,0.0
1077,10,0.0
1078,10,0.0
1079,10,0.0
1081,10,0.0
1086,10,0.0
1089,10,0.0
1090,10,0.0
1092,10,0.0
1093,10,0.0
1094,10,0.0
1096,10,0.0
1101,10,0.0
1104,10,0.0
1105,10,0.0
1107,10,0.0
1108,10,0.0
1109,10,0.0
1111,10,0.0
1115,10,0.0
1119,10,0.0
1120,10,0.0
1121,10,0.0
1123,10,0.0
1125,10,0.0
1126,10,0.0
1128,10,0.0
1129,10,0.0
1130,10,0.0
1132,10,0.0
1134,10,0.0
1135,10,0.0
1137,10,0.0
1138,10,0.0
1139,10,0.0
1141,10,0.0
1143,10,0.0
1144,10,0.0
1146,10,0.0
1147,10,0.0
1148,10,0.0
1150,10,0.0
1152,10,0.0
1153,10,0.0
1155,10,0.0
1156,10,0.0
1157,10,0.0
1159,10,0.0
1161,10,0.0
1162,10,0.0
1163,10,0.0
1164,10,0.0
1165,10,0.0
1166,10,0.0
1168,10,0.0
1170,10,0.0
1171,10,0.0
1172,10,0.0
1173,10,0.0
1174,10,0.0
1176,10,0.0
1180,10,0.0
1181,10,0.0
1183,10,0.0
1184,10,0.0
1187,10,0.0
1190,10,0.0
1191,10,0.0
1192,10,0.0
1194,10,0.0
1195,10,0.0
1196,10,0.0
1197,10,0.0
1198,10,0.0
1199,10,0.0
1200,10,0.0
1202,10,0.0
1203,10,0.0
1204,10,0.0
1205,10,0.0
1206,10,0.0
1207,10,0.0
1208,10,0.0
1210,10,0.0
1211,10,0.0
1212,10,0.0
1213,10,0.0
1214,10,0.0
1215,10,0.0
1216,10,0.0
1218,10,0.0
1219,10,0.0
1220,10,0.0
1221,10,0.0
1222,10,0.0
1223,10,0.0
1224,10,0.0
1226,10,0.0
1227,10,0.0
1228,10,0.0
1229,10,0.0
1230,10,0.0
18,9,0.0
96,9,0.0
137,9,0.0
216,9,0.0
403,9,0.0
412,9,0.0
451,9,0.0
679,9,0.0
788,9,0.0
812,9,0.0
944,9,0.0
1029,9,0.0
1038,9,0.0
1084,9,0.0
1099,9,0.0
1118,9,0.0
1127,9,0.0
1136,9,0.0
1145,9,0.0
1154,9,0.0
112,8,0.0
140,8,0.0
154,8,0.0
197,8,0.0
332,8,0.0
347,8,0.0
362,8,0.0
506,8,0.0
612,8,0.0
613,8,0.0
749,8,0.0
787,8,0.0
793,8,0.0
826,8,0.0
833,8,0.0
854,8,0.0
878,8,0.0
934,8,0.0
1186,8,0.0
1189,8,0.0
12,7,0.0
98,7,0.0
132,7,0.0
170,7,0.0
276,7,0.0
294,7,0.0
418,7,0.0
498,7,0.0
585,7,0.0
609,7,0.0
627,7,0.0
667,7,0.0
668,7,0.0
707,7,0.0
745,7,0.0
753,7,0.0
754,7,0.0
807,7,0.0
956,7,0.0
975,7,0.0
978,7,0.0
991,7,0.0
994,7,0.0
1001,7,0.0
1002,7,0.0
1014,7,0.0
1017,7,0.0
1034,7,0.0
1039,7,0.0
1082,7,0.0
1097,7,0.0
1112,7,0.0
1116,7,0.0
1122,7,0.0
1131,7,0.0
1140,7,0.0
1149,7,0.0
1158,7,0.0
24,6,0.0
159,6,0.0
175,6,0.0
298,6,0.0
343,6,0.0
379,6,0.0
383,6,0.0
410,6,0.0
455,6,0.0
508,6,0.0
509,6,0.0
524,6,0.0
610,6,0.0
712,6,0.0
719,6,0.0
747,6,0.0
843,6,0.0
865,6,0.0
898,6,0.0
940,6,0.0
946,6,0.0
977,6,0.0
988,6,0.0
993,6,0.0
1016,6,0.0
1054,6,0.0
1068,6,0.0
56,5,0.0
177,5,0.0
235,5,0.0
267,5,0.0
291,5,0.0
330,5,0.0
354,5,0.0
363,5,0.0
371,5,0.0
540,5,0.0
565,5,0.0
593,5,0.0
602,5,0.0
626,5,0.0
664,5,0.0
695,5,0.0
705,5,0.0
718,5,0.0
764,5,0.0
794,5,0.0
810,5,0.0
846,5,0.0
888,5,0.0
1027,5,0.0
1056,5,0.0
1072,5,0.0
19,4,0.0
25,4,0.0
51,4,0.0
82,4,0.0
187,4,0.0
194,4,0.0
297,4,0.0
326,4,0.0
327,4,0.0
395,4,0.0
400,4,0.0
447,4,0.0
468,4,0.0
485,4,0.0
494,4,0.0
516,4,0.0
556,4,0.0
583,4,0.0
598,4,0.0
608,4,0.0
620,4,0.0
642,4,0.0
644,4,0.0
647,4,0.0
650,4,0.0
675,4,0.0
677,4,0.0
687,4,0.0
717,4,0.0
729,4,0.0
782,4,0.0
790,4,0.0
795,4,0.0
797,4,0.0
804,4,0.0
806,4,0.0
808,4,0.0
818,4,0.0
827,4,0.0
832,4,0.0
842,4,0.0
848,4,0.0
866,4,0.0
896,4,0.0
899,4,0.0
926,4,0.0
962,4,0.0
1030,4,0.0
1031,4,0.0
1045,4,0.0
1064,4,0.0
1088,4,0.0
1103,4,0.0
1167,4,0.0
1175,4,0.0
1179,4,0.0
1185,4,0.0
4,3,0.0
59,3,0.0
65,3,0.0
71,3,0.0
79,3,0.0
108,3,0.0
242,3,0.0
263,3,0.0
290,3,0.0
350,3,0.0
408,3,0.0
416,3,0.0
441,3,0.0
481,3,0.0
497,3,0.0
502,3,0.0
694,3,0.0
721,3,0.0
722,3,0.0
723,3,0.0
724,3,0.0
730,3,0.0
738,3,0.0
769,3,0.0
792,3,0.0
796,3,0.0
802,3,0.0
816,3,0.0
823,3,0.0
844,3,0.0
852,3,0.0
909,3,0.0
913,3,0.0
919,3,0.0
955,3,0.0
961,3,0.0
965,3,0.0
1033,3,0.0
1042,3,0.0
1043,3,0.0
1083,3,0.0
1098,3,0.0
1169,3,0.0
1177,3,0.0
1178,3,0.0
1182,3,0.0
1188,3,0.0
10,2,0.0
13,2,0.0
27,2,0.0
34,2,0.0
41,2,0.0
50,2,0.0
67,2,0.0
72,2,0.0
74,2,0.0
93,2,0.0
109,2,0.0
120,2,0.0
138,2,0.0
152,2,0.0
167,2,0.0
172,2,0.0
173,2,0.0
174,2,0.0
178,2,0.0
211,2,0.0
220,2,0.0
328,2,0.0
359,2,0.0
426,2,0.0
432,2,0.0
553,2,0.0
634,2,0.0
670,2,0.0
704,2,0.0
728,2,0.0
779,2,0.0
809,2,0.0
815,2,0.0
829,2,0.0
870,2,0.0
890,2,0.0
897,2,0.0
914,2,0.0
938,2,0.0
950,2,0.0
966,2,0.0
969,2,0.0
980,2,0.0
995,2,0.0
1004,2,0.0
1019,2,0.0
1036,2,0.0
1041,2,0.0
1044,2,0.0
1055,2,0.0
1061,2,0.0
1063,2,0.0
1065,2,0.0
1066,2,0.0
1067,2,0.0
1070,2,0.0
1076,2,0.0
1085,2,0.0
1091,2,0.0
1100,2,0.0
1106,2,0.0
1113,2,0.0
1114,2,0.0
1117,2,0.0
26,1,0.0
32,1,0.0
37,1,0.0
55,1,0.0
88,1,0.0
99,1,0.0
103,1,0.0
107,1,0.0
116,1,0.0
135,1,0.0
146,1,0.0
151,1,0.0
188,1,0.0
196,1,0.0
215,1,0.0
279,1,0.0
313,1,0.0
365,1,0.0
376,1,0.0
381,1,0.0
390,1,0.0
391,1,0.0
439,1,0.0
471,1,0.0
504,1,0.0
512,1,0.0
519,1,0.0
521,1,0.0
534,1,0.0
539,1,0.0
543,1,0.0
546,1,0.0
560,1,0.0
577,1,0.0
600,1,0.0
696,1,0.0
756,1,0.0
760,1,0.0
767,1,0.0
770,1,0.0
771,1,0.0
775,1,0.0
781,1,0.0
830,1,0.0
834,1,0.0
835,1,0.0
837,1,0.0
840,1,0.0
845,1,0.0
849,1,0.0
850,1,0.0
853,1,0.0
856,1,0.0
895,1,0.0
900,1,0.0
901,1,0.0
907,1,0.0
912,1,0.0
930,1,0.0
932,1,0.0
936,1,0.0
939,1,0.0
958,1,0.0
959,1,0.0
1026,1,0.0
1046,1,0.0
1053,1,0.0
1059,1,0.0
1080,1,0.0
1087,1,0.0
1095,1,0.0
1102,1,0.0
1110,1,0.0
1124,1,0.0
1133,1,0.0
1142,1,0.0
1151,1,0.0
1160,1,0.0
1193,1,0.0
1201,1,0.0
1209,1,0.0
1217,1,0.0
1225,1,0.0
