Product_id,Review_count,Average_sentiment_score,Average_review_rating
340,10,0.7351943343877793,3.8
102,10,0.7351732343435288,4.2
231,10,0.7349477171897888,4.4
369,10,0.7349477171897888,4.4
355,10,0.733173030614853,4.0
38,10,0.7329706490039826,3.5
257,10,0.732750529050827,4.2
457,10,0.7324196636676789,3.7
604,10,0.7322690188884735,2.4
337,10,0.7312906950712204,4.3
446,10,0.7312906950712204,4.3
398,10,0.7310756921768189,3.1
684,10,0.7310756921768189,3.1
158,10,0.7309170812368393,1.1
160,10,0.7304115891456604,4.7
929,10,0.7303437113761901,3.8
942,10,0.7302009135484695,3.0
236,10,0.7293940573930741,4.1
531,10,0.7290909230709076,3.6
268,10,0.7278849720954895,2.7
449,10,0.727589613199234,4.4
386,10,0.7275321364402771,4.2
731,10,0.7267100781202316,3.7
281,10,0.7261681675910949,3.6
261,10,0.7256719172000885,4.4
417,10,0.7255943477153778,4.1
857,10,0.725589707493782,4.1
563,10,0.7251912504434586,4.1
275,10,0.7247948378324509,4.6
91,10,0.7246234536170959,4.0
234,10,0.7242925792932511,3.8
727,10,0.7242745459079742,3.8
9,10,0.7235547721385955,4.7
981,10,0.7231819033622742,3.9
1005,10,0.7231819033622742,3.9
1020,10,0.7231819033622742,3.9
214,10,0.722614461183548,3.5
224,10,0.722614461183548,3.5
212,10,0.722517803311348,4.0
221,10,0.722517803311348,4.0
925,10,0.7224515378475189,3.2
155,10,0.722290763258934,4.9
329,10,0.7222627192735672,3.4
590,10,0.7222627192735672,3.4
344,10,0.7219817191362381,3.4
380,10,0.7219817191362381,3.4
325,10,0.7216027557849884,3.0
367,10,0.7204477459192276,3.5
559,10,0.7202827543020248,3.4
615,10,0.7198912978172303,3.4
387,10,0.71941779255867,4.0
952,10,0.718756353855133,3.0
557,10,0.7185872077941895,3.5
945,10,0.7184301286935806,3.8
467,10,0.7182705849409103,4.0
262,10,0.7179926604032516,3.4
100,10,0.7178417980670929,3.6
892,10,0.7176083922386169,4.4
322,10,0.7172641813755035,3.7
828,10,0.7171390235424042,3.9
296,10,0.7165845394134521,3.5
75,10,0.7164618074893951,3.2
247,10,0.7163566291332245,4.1
250,10,0.7163566291332245,4.1
1073,10,0.7163346737623215,3.9
1086,10,0.7163346737623215,3.9
1101,10,0.7163346737623215,3.9
353,10,0.715982410311699,3.3
429,10,0.7159621030092239,4.2
57,10,0.7150094926357269,3.5
542,10,0.7149556964635849,3.6
35,10,0.71431904733181,2.9
570,10,0.7143005222082138,3.0
148,10,0.7139430731534958,4.9
660,10,0.7136063754558564,2.6
1049,10,0.7135696589946747,4.6
420,10,0.7134918302297593,2.3
643,10,0.7131447851657867,4.2
625,10,0.7128062725067139,3.3
1032,10,0.7127527832984925,3.9
621,10,0.7125966817140579,3.8
622,10,0.7125966817140579,3.8
1191,10,0.7124137192964554,3.5
1199,10,0.7124137192964554,3.5
1207,10,0.7124137192964554,3.5
1215,10,0.7124137192964554,3.5
1223,10,0.7124137192964554,3.5
616,10,0.7121509164571762,4.0
750,10,0.7108211576938629,3.6
575,10,0.7104995012283325,4.4
361,10,0.7104647487401963,3.5
581,10,0.7104647487401963,3.5
199,10,0.7104143917560577,4.4
821,10,0.710369136929512,3.7
259,10,0.7099694460630417,4.2
657,10,0.7095853388309479,3.3
1,10,0.7093435078859329,1.8
698,10,0.7091038256883622,3.9
532,10,0.7091018825769424,3.8
582,10,0.708990341424942,3.5
680,10,0.708990341424942,3.5
460,10,0.7085074007511138,2.7
573,10,0.7084202378988266,3.9
824,10,0.7083292782306672,3.6
127,10,0.7081313997507095,2.9
552,10,0.7080713540315628,4.2
979,10,0.707911416888237,3.8
1003,10,0.707911416888237,3.8
1018,10,0.707911416888237,3.8
373,10,0.7075544118881225,4.2
924,10,0.7074986755847931,4.2
171,10,0.7066821157932281,2.7
333,10,0.7066389918327332,4.5
206,10,0.7064809679985047,3.7
303,10,0.7052579492330551,4.3
943,10,0.705074229836464,4.0
466,10,0.7050437375903129,4.2
859,10,0.7043520510196686,4.0
484,10,0.7040044605731964,3.6
144,10,0.703997814655304,4.1
345,10,0.703997814655304,4.1
954,10,0.7033713608980179,4.1
470,10,0.7032430291175842,3.7
336,10,0.7031144604086876,2.8
522,10,0.7031144604086876,2.8
437,10,0.7031101375818253,3.9
554,10,0.7031101375818253,3.9
701,10,0.702615761756897,3.6
558,10,0.7017154097557068,4.2
947,10,0.7014964610338211,4.0
972,10,0.7014964610338211,4.0
987,10,0.7014964610338211,4.0
1000,10,0.7014964610338211,4.0
1011,10,0.7014964610338211,4.0
149,10,0.7013128638267517,4.4
28,10,0.7008099108934402,1.7
491,10,0.70059794485569,2.6
493,10,0.70059794485569,2.6
104,10,0.7003177464008331,4.4
473,10,0.7001851946115494,3.8
253,10,0.6999360978603363,4.6
886,10,0.6998453587293625,3.6
406,10,0.6995935261249542,3.8
287,10,0.6993095695972442,3.1
425,10,0.6991015434265136,2.8
488,10,0.6990873247385025,3.0
587,10,0.6990873247385025,3.0
241,10,0.6986498266458512,3.3
314,10,0.6985637575387955,3.0
8,10,0.6975975096225738,2.4
338,10,0.6975123018026352,3.0
382,10,0.6975123018026352,3.0
11,10,0.697177278995514,2.2
388,10,0.6971164256334305,3.3
414,10,0.6971164256334305,3.3
483,10,0.6971164256334305,3.3
122,10,0.6968067526817322,2.4
136,10,0.6965502947568893,2.8
456,10,0.6964736610651017,4.2
526,10,0.696366599202156,3.6
245,10,0.6961538374423981,4.3
179,10,0.6961277514696121,3.6
462,10,0.6961277514696121,3.6
507,10,0.6961246132850647,4.0
209,10,0.6957271695137024,3.9
218,10,0.6957271695137024,3.9
147,10,0.695294451713562,4.1
916,10,0.6952409237623215,3.5
310,10,0.6951924532651901,3.7
39,10,0.6948387712240219,2.7
1048,10,0.6946046143770218,4.4
949,10,0.694190913438797,4.1
105,10,0.6941407322883606,4.0
464,10,0.6940348744392395,4.4
500,10,0.6939521640539169,3.6
861,10,0.6939018309116364,3.9
682,10,0.6924674481153488,3.4
183,10,0.6924144119024277,3.6
269,10,0.6924144119024277,3.6
52,10,0.6923620194196701,3.3
635,10,0.6916636139154434,2.3
15,10,0.6916388988494873,2.5
320,10,0.691551324725151,3.6
510,10,0.6915469020605087,4.1
702,10,0.6915469020605087,4.1
458,10,0.6905342429876328,3.9
198,10,0.6900472074747086,3.8
489,10,0.6897839069366455,4.7
578,10,0.6892956495285034,4.1
863,10,0.6891720592975616,4.5
885,10,0.6888850867748261,2.9
81,10,0.688316959142685,4.3
90,10,0.6877739906311036,3.0
433,10,0.6874162942171097,2.9
117,10,0.6873912364244461,4.2
46,10,0.6873437166213989,3.4
163,10,0.6871399194002151,4.1
78,10,0.6871020823717118,4.0
228,10,0.6871020823717118,4.0
501,10,0.6868946313858032,3.6
632,10,0.686844778060913,4.2
514,10,0.6861463010311126,3.9
875,10,0.6859293937683105,2.7
375,10,0.6851116985082626,4.4
413,10,0.6849252372980118,4.1
880,10,0.6847215622663498,3.6
566,10,0.6844010889530182,3.6
62,10,0.6842223137617112,3.7
869,10,0.6840347439050675,3.5
49,10,0.6838567078113555,3.6
73,10,0.6837453693151474,3.9
58,10,0.6836351871490478,2.0
951,10,0.6835543274879455,4.3
119,10,0.6834296837449074,3.7
87,10,0.6824267536401749,4.1
240,10,0.6824267536401749,4.1
280,10,0.6823768794536591,4.0
191,10,0.6823382049798965,4.2
45,10,0.6823299884796142,3.3
623,10,0.6821243643760682,3.2
659,10,0.6818187862634659,3.5
64,10,0.6816995978355408,4.0
629,10,0.6815067619085312,3.4
84,10,0.6813531130552292,3.3
186,10,0.6806402653455734,4.1
156,10,0.6804985851049423,4.0
641,10,0.6802107512950897,3.7
744,10,0.6800420612096787,3.6
440,10,0.6799993366003036,3.9
139,10,0.6799605339765549,3.8
317,10,0.6799605339765549,3.8
606,10,0.6798843771219254,3.2
487,10,0.679353216290474,3.6
482,10,0.6793226391077042,3.3
401,10,0.6792359530925751,3.8
931,10,0.6789160460233689,3.5
1123,10,0.6788228332996369,3.6
1132,10,0.6788228332996369,3.6
1141,10,0.6788228332996369,3.6
1150,10,0.6788228332996369,3.6
1159,10,0.6788228332996369,3.6
442,10,0.6782434672117233,4.2
490,10,0.6781667560338974,4.3
492,10,0.6781667560338974,4.3
169,10,0.6775792568922043,3.0
200,10,0.6775792568922043,3.0
86,10,0.6771494448184967,3.4
141,10,0.6771494448184967,3.4
550,10,0.6764095544815063,4.7
66,10,0.6759127408266068,3.1
130,10,0.6758949398994446,3.5
927,10,0.6757355839014053,2.6
407,10,0.6757342606782913,4.0
450,10,0.6755409121513367,3.5
189,10,0.6751130610704422,3.8
963,10,0.6750420719385147,4.1
435,10,0.6749934792518616,2.4
715,10,0.6749704360961915,3.1
599,10,0.6747990369796752,3.5
894,10,0.6735823303461075,4.0
69,10,0.6733067870140076,3.5
131,10,0.672846007347107,3.1
97,10,0.6726440727710724,3.9
656,10,0.6722687691450119,2.9
480,10,0.6720579653978348,4.5
733,10,0.6720237672328949,3.0
736,10,0.6720237672328949,3.0
537,10,0.6719373762607574,3.6
579,10,0.6716585338115693,4.1
17,10,0.6711628049612045,3.4
921,10,0.6710866212844848,3.6
923,10,0.6710866212844848,3.6
404,10,0.6708550184965134,3.9
798,10,0.6707966089248657,3.6
260,10,0.6705536842346191,3.6
29,10,0.6704285204410553,3.5
273,10,0.669791716337204,3.6
709,10,0.6697246015071869,3.2
735,10,0.6697246015071869,3.2
1163,10,0.6696467623114586,3.3
1171,10,0.6696467623114586,3.3
513,10,0.6696430623531342,2.9
631,10,0.6692278921604157,3.0
342,10,0.6692165955901146,3.8
16,10,0.66903116106987,4.3
448,10,0.6689472705125808,3.1
184,10,0.6681057512760162,3.7
277,10,0.6679520517587662,4.3
515,10,0.6674971073865891,4.4
654,10,0.6674971073865891,4.4
688,10,0.6674971073865891,4.4
21,10,0.6666262447834015,3.7
110,10,0.666492372751236,3.9
444,10,0.6663653939962387,3.0
672,10,0.6663653939962387,3.0
477,10,0.6663464903831482,4.4
708,10,0.6663464903831482,4.4
562,10,0.665932473540306,3.4
393,10,0.6655253887176513,4.4
860,10,0.6645094871520996,3.6
89,10,0.6641812771558762,1.8
210,10,0.6641723603010178,3.9
219,10,0.6641723603010178,3.9
910,10,0.664106810092926,4.0
43,10,0.6638270735740661,1.1
574,10,0.6636960446834564,3.9
264,10,0.6636764317750931,3.5
372,10,0.6627991378307343,3.3
911,10,0.6624030649662018,3.8
819,10,0.6611548513174057,4.1
669,10,0.6605511218309402,3.4
617,10,0.660282987356186,3.0
443,10,0.6601900428533554,3.7
1170,10,0.6601867556571961,4.4
572,10,0.6600010126829148,3.3
547,10,0.6598121106624604,3.6
248,10,0.6596370190382004,3.8
251,10,0.6596370190382004,3.8
295,10,0.6595763981342315,3.9
92,10,0.659495797753334,4.1
649,10,0.6590499311685563,3.5
915,10,0.6588189542293549,3.8
300,10,0.6588186651468277,4.0
283,10,0.6588018596172333,3.3
278,10,0.6587691307067871,3.7
124,10,0.6586947768926621,2.1
60,10,0.6584155052900315,2.9
877,10,0.6583777278661728,4.4
33,10,0.6583642959594727,3.2
334,10,0.6582420945167542,3.6
920,10,0.6569844469428062,3.9
239,10,0.6562373876571655,3.4
288,10,0.6555710345506668,3.2
1075,10,0.6552363693714142,3.8
1090,10,0.6552363693714142,3.8
1105,10,0.6552363693714142,3.8
472,10,0.6546456813812256,4.1
624,10,0.6546277329325676,3.3
157,10,0.6542573779821396,4.6
941,10,0.6540432810783386,4.3
801,10,0.6535412907600403,2.7
1121,10,0.6531848251819611,3.4
1130,10,0.6531848251819611,3.4
1139,10,0.6531848251819611,3.4
1148,10,0.6531848251819611,3.4
1157,10,0.6531848251819611,3.4
31,10,0.6530989199876786,3.7
229,10,0.6527900159358978,3.1
584,10,0.6524468660354614,3.8
902,10,0.6524043679237366,3.8
113,10,0.6523924499750138,2.9
68,10,0.6523335874080658,4.1
150,10,0.6520855456590653,4.3
176,10,0.6520855456590653,4.3
217,10,0.6520855456590653,4.3
230,10,0.6520080506801605,3.2
891,10,0.6518390476703644,4.7
246,10,0.6516455888748169,4.1
249,10,0.6516455888748169,4.1
293,10,0.6514311343431473,4.1
243,10,0.6512375503778458,3.6
476,10,0.6504153311252594,3.9
710,10,0.6501235008239746,4.0
95,10,0.6494097590446473,3.8
499,10,0.6488390296697617,3.0
129,10,0.6483089298009872,3.5
879,10,0.6482191860675812,3.2
162,10,0.6480057537555695,2.2
758,10,0.6478049635887146,3.9
851,10,0.6478049635887146,3.9
348,10,0.6475814044475555,2.4
377,10,0.6475814044475555,2.4
665,10,0.6475814044475555,2.4
190,10,0.6472435891628265,3.5
699,10,0.6469792425632477,3.6
339,10,0.6468706727027893,3.3
389,10,0.6468706727027893,3.3
746,10,0.646456378698349,4.4
751,10,0.646456378698349,4.4
370,10,0.646244329214096,3.6
640,10,0.645955964922905,3.1
692,10,0.645955964922905,3.1
180,10,0.6454456061124801,4.0
814,10,0.6454183399677277,4.7
882,10,0.6445604652166367,4.1
238,10,0.6442144125699997,4.0
83,10,0.644164988398552,4.2
360,10,0.6440976858139038,3.0
47,10,0.6436289936304093,3.2
411,10,0.6434606850147248,2.4
535,10,0.6434606850147248,2.4
5,10,0.6427518934011459,4.1
143,10,0.6427518934011459,4.1
918,10,0.6426582396030426,3.2
905,10,0.64228655397892,3.9
693,10,0.6422853261232376,3.8
527,10,0.6420334666967392,4.1
933,10,0.6414198309183121,3.9
452,10,0.6407700479030609,2.6
453,10,0.6407700479030609,2.6
304,10,0.6404401600360871,3.1
867,10,0.6397906094789505,3.6
227,10,0.6397331148386002,4.1
101,10,0.6396463185548782,4.6
284,10,0.6394167751073837,2.6
935,10,0.6393611311912537,3.9
1081,10,0.6390490174293518,4.4
1096,10,0.6390490174293518,4.4
1111,10,0.6390490174293518,4.4
904,10,0.6389443665742874,3.8
20,10,0.6371706873178482,3.9
652,10,0.6365399897098541,2.0
968,10,0.6360922902822495,4.1
571,10,0.6359121233224869,3.8
134,10,0.6353794008493423,3.2
805,10,0.6351734638214112,3.0
528,10,0.6351690322160721,2.8
673,10,0.6349925518035888,3.9
255,10,0.6340117186307908,3.4
114,10,0.6337889671325684,4.1
1180,10,0.6330056071281434,4.2
713,10,0.6329615563154221,2.6
761,10,0.6328569203615189,3.5
763,10,0.6328569203615189,3.5
63,10,0.6324168026447297,2.9
974,10,0.6309512704610825,3.9
990,10,0.6309512704610825,3.9
1013,10,0.6309512704610825,3.9
536,10,0.6306403696537017,4.3
1062,10,0.6305740118026734,3.8
133,10,0.6302100479602813,3.8
666,10,0.6301387548446655,3.8
316,10,0.6300134688615799,1.3
399,10,0.6298469990491867,2.6
523,10,0.6298469990491867,2.6
123,10,0.6292507350444794,3.7
676,10,0.6291539639234542,3.9
346,10,0.6287937998771668,4.1
734,10,0.6285556644201279,1.6
741,10,0.6285556644201279,1.6
743,10,0.6285556644201279,1.6
368,10,0.628304734826088,3.0
887,10,0.6279536604881286,4.1
1181,10,0.6274853765964508,4.1
274,10,0.6265999525785446,4.2
855,10,0.6259206026792526,4.0
884,10,0.6258847534656524,4.2
358,10,0.6258815884590149,3.2
341,10,0.6242007851600647,4.1
862,10,0.6232013523578643,4.1
282,10,0.6228072673082352,2.3
422,10,0.6226622402668,3.3
545,10,0.6226622402668,3.3
85,10,0.6222513020038605,1.3
967,10,0.6220428496599197,3.6
836,10,0.6214402318000793,3.0
357,10,0.6212941080331802,3.5
428,10,0.6210729509592057,4.2
551,10,0.6210729509592057,4.2
474,10,0.6210325598716736,3.9
23,10,0.6208070248365403,3.3
351,10,0.6203555822372436,4.0
976,10,0.6202431783080101,4.1
992,10,0.6202431783080101,4.1
1015,10,0.6202431783080101,4.1
421,10,0.6195545181632042,3.8
106,10,0.6191543698310852,2.8
145,10,0.6191543698310852,2.8
266,10,0.6185658395290374,3.4
589,10,0.6181691110134124,2.2
820,10,0.6180430859327316,3.0
315,10,0.6176113009452819,4.1
233,10,0.6176031768321991,4.3
630,10,0.617095535993576,4.4
53,10,0.6163169533014298,2.5
76,10,0.6162853896617889,2.8
311,10,0.6158842712640762,4.0
204,10,0.6156052827835083,3.4
270,10,0.6155394971370697,3.7
445,10,0.6154712289571762,3.1
689,10,0.6151309430599212,4.1
48,10,0.6150669574737548,3.9
352,10,0.6144242584705353,4.1
308,10,0.6143762022256851,2.9
726,10,0.6142936199903488,3.7
111,10,0.6132514178752899,3.1
973,10,0.6126922369003296,4.0
989,10,0.6126922369003296,4.0
1012,10,0.6126922369003296,4.0
285,10,0.6116783171892166,4.1
323,10,0.6110223263502121,3.9
592,10,0.6092013597488404,3.8
302,10,0.608920156955719,3.6
394,10,0.6086924061179161,4.0
789,10,0.607964962720871,4.1
223,10,0.6062877118587494,3.7
331,10,0.6057606786489487,3.3
182,10,0.605649545788765,2.7
126,10,0.604937556385994,3.2
70,10,0.604182580113411,3.5
903,10,0.604062733054161,4.1
706,10,0.6039648085832596,3.7
618,10,0.6036745846271515,3.5
299,10,0.6034067690372467,2.4
529,10,0.6029153555631638,3.4
22,10,0.6020071476697921,3.9
305,10,0.6018741279840469,2.8
648,10,0.6007621973752976,3.5
424,10,0.5985392540693283,2.6
271,10,0.5965301424264908,4.0
366,10,0.5965301424264908,4.0
1069,10,0.5961531102657318,4.4
651,10,0.5957946836948395,4.5
533,10,0.5956269204616547,3.5
319,10,0.595541188120842,2.4
265,10,0.5951633647084236,3.9
461,10,0.5933595836162567,2.6
272,10,0.593279629945755,3.6
720,10,0.5929462850093842,4.1
496,10,0.5927668958902359,4.5
166,10,0.5926644921302795,4.2
256,10,0.5925472885370254,3.5
321,10,0.5924314051866532,2.1
306,10,0.590703085064888,3.3
335,10,0.5899067401885987,3.7
605,10,0.5898453682661057,3.8
128,10,0.5889155685901641,3.2
739,10,0.5879676103591919,4.2
742,10,0.5879676103591919,4.2
469,10,0.5878186017274857,3.5
681,10,0.5878186017274857,3.5
479,10,0.5860126823186874,3.3
520,10,0.5860126823186874,3.3
42,10,0.5850139528512954,2.5
436,10,0.5849573105573654,4.1
1125,10,0.5836824089288711,3.7
1134,10,0.5836824089288711,3.7
1143,10,0.5836824089288711,3.7
1152,10,0.5836824089288711,3.7
1161,10,0.5836824089288711,3.7
1051,10,0.5832515150308609,4.8
838,10,0.5821371972560883,2.9
611,10,0.5802995055913925,2.0
364,10,0.5797317385673523,3.0
1025,10,0.5794250562787056,3.8
1028,10,0.5794250562787056,3.8
7,10,0.5789143145084381,3.4
258,10,0.5787482857704163,2.6
591,10,0.5780834943056107,4.1
142,10,0.5750091582536697,3.6
678,10,0.5739477097988128,4.2
1079,10,0.5738870233297348,3.5
1094,10,0.5738870233297348,3.5
1109,10,0.5738870233297348,3.5
755,10,0.5728559762239456,2.1
561,10,0.5715522140264511,4.5
396,10,0.5712714105844497,2.7
603,10,0.5700639963150025,2.3
661,10,0.5695854812860489,1.7
628,10,0.5674709379673004,3.5
614,10,0.5671098917722702,2.8
125,10,0.5655943274497985,2.7
732,10,0.5630127906799316,4.3
740,10,0.5630127906799316,4.3
409,10,0.5591562688350677,4.8
716,10,0.5584458589553833,4.4
839,10,0.5569903776049614,4.5
153,10,0.5545476019382477,3.7
1165,10,0.5543698877096176,4.6
1173,10,0.5543698877096176,4.6
1168,10,0.5514151901006699,4.3
1176,10,0.5514151901006699,4.3
757,10,0.5510346114635467,3.3
762,10,0.5510346114635467,3.3
841,10,0.5488005161285401,4.0
495,10,0.5454711049795151,4.2
662,10,0.5453086256980896,4.8
431,10,0.5427652299404144,3.3
822,10,0.54187912940979,4.0
817,10,0.5395158648490905,4.2
378,10,0.5392147064208984,1.6
813,10,0.538360345363617,3.6
876,10,0.5376630276441574,2.8
655,10,0.5368086159229278,2.4
202,10,0.53569495677948,3.1
1184,10,0.5349387466907501,4.6
1119,10,0.5349387466907501,3.9
1128,10,0.5349387466907501,3.9
1137,10,0.5349387466907501,3.9
1146,10,0.5349387466907501,3.9
1155,10,0.5349387466907501,3.9
1194,10,0.5339310646057129,4.4
1202,10,0.5339310646057129,4.4
1210,10,0.5339310646057129,4.4
1218,10,0.5339310646057129,4.4
1226,10,0.5339310646057129,4.4
784,10,0.5319669634103775,5.0
1166,10,0.5319337546825409,4.6
1174,10,0.5319337546825409,4.6
759,10,0.5261328607797623,4.6
309,10,0.5256574511528015,3.4
1196,10,0.5234450548887253,4.1
1204,10,0.5234450548887253,4.1
1212,10,0.5234450548887253,4.1
1220,10,0.5234450548887253,4.1
1228,10,0.5234450548887253,4.1
1077,10,0.5213193327188492,4.2
1092,10,0.5213193327188492,4.2
1107,10,0.5213193327188492,4.2
1115,10,0.5213193327188492,4.2
1126,10,0.5163693398237228,4.4
1135,10,0.5163693398237228,4.4
1144,10,0.5163693398237228,4.4
1153,10,0.5163693398237228,4.4
1162,10,0.5163693398237228,4.4
1187,10,0.5161800891160965,3.1
1190,10,0.5161800891160965,3.1
803,10,0.5147470235824585,4.5
811,10,0.5134560585021972,3.5
1197,10,0.5134000658988953,4.3
1205,10,0.5134000658988953,4.3
1213,10,0.5134000658988953,4.3
1221,10,0.5134000658988953,4.3
1229,10,0.5134000658988953,4.3
831,10,0.5129444241523743,4.0
430,10,0.5101084440946579,3.1
1050,10,0.5096872478723526,4.4
725,10,0.5079570710659027,4.4
893,10,0.5051870912313461,2.2
